time,system,cpu,mem_used,disk_r_ops_rate,disk_w_ops_rate,disk_r_bytes_rate,disk_w_bytes_rate,net_sent_pps,net_recv_pps,net_sent_bps,net_recv_bps
615,systemwide,1.5999999999999999,2098806784,0.0,5.0,0.0,75093.33333333333,0.0,0.0,0.0,0.0
615,rdr_proxy,0.7102333333333334,692355072,0.0,4.0,0.0,54613.333333333336,0.0,0.0,0.0,0.0
618,systemwide,6.699999999999999,2102243328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618,rdr_proxy,0.8532666666666667,688558080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621,systemwide,12.2,2102874112,0.0,32.333333333333336,0.0,243029.33333333334,0.3333333333333333,0.3333333333333333,22.0,22.0
621,rdr_proxy,11.0143,685547520,0.0,11.333333333333334,0.0,105130.66666666667,0.3333333333333333,0.3333333333333333,22.0,22.0
624,systemwide,5.3,2085498880,0.0,14.0,0.0,61440.0,0.6666666666666666,0.6666666666666666,44.0,44.0
624,rdr_proxy,4.679466666666666,676339712,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,44.0,44.0
627,systemwide,3.0,2080247808,0.0,11.333333333333334,0.0,61440.0,0.0,0.0,0.0,0.0
627,rdr_proxy,0.8370000000000001,676204544,0.0,0.6666666666666666,0.0,2730.6666666666665,0.0,0.0,0.0,0.0
630,systemwide,1.2999999999999998,2080444416,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,22.0,22.0
630,rdr_proxy,0.8068666666666666,676499456,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,22.0,22.0
633,systemwide,2.2,2080440320,0.0,4.0,0.0,35498.666666666664,2.6666666666666665,2.6666666666666665,168.0,168.0
633,rdr_proxy,0.7342,676622336,0.0,3.3333333333333335,0.0,20480.0,2.6666666666666665,2.6666666666666665,168.0,168.0
636,systemwide,1.7999999999999998,2080428032,0.0,2.3333333333333335,0.0,24576.0,0.6666666666666666,0.6666666666666666,44.0,44.0
636,rdr_proxy,0.7113,676196352,0.0,1.3333333333333333,0.0,5461.333333333333,0.6666666666666666,0.6666666666666666,44.0,44.0
639,systemwide,2.1,2080428032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
639,rdr_proxy,0.8186333333333334,676397056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642,systemwide,2.8,2074959872,0.0,1.0,0.0,6826.666666666667,0.0,0.0,0.0,0.0
