time,system,cpu,mem_used,disk_r_ops_rate,disk_w_ops_rate,disk_r_bytes_rate,disk_w_bytes_rate,net_sent_pps,net_recv_pps,net_sent_bps,net_recv_bps
93,systemwide,4.2,1696075776,0.0,2.6666666666666665,0.0,10922.666666666666,2.0,2.0,132.0,132.0
93,rdr_proxy,0.6308666666666667,250302464,0.0,2.6666666666666665,0.0,10922.666666666666,2.0,2.0,132.0,132.0
96,systemwide,2.5,1695805440,0.0,1.3333333333333333,0.0,19114.666666666668,1.0,1.0,66.0,66.0
96,rdr_proxy,0.6808666666666667,251080704,0.0,0.3333333333333333,0.0,1365.3333333333333,1.0,1.0,66.0,66.0
99,systemwide,0.8999999999999999,1693138944,0.0,13.0,0.0,65536.0,0.0,0.0,0.0,0.0
99,rdr_proxy,0.5797333333333333,250806272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,systemwide,1.5999999999999999,1693085696,0.0,0.6666666666666666,0.0,8192.0,0.0,0.0,0.0,0.0
102,rdr_proxy,0.6815333333333333,251072512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,systemwide,3.1999999999999997,1689481216,0.0,0.0,0.0,0.0,1.6666666666666667,1.6666666666666667,110.0,106.0
105,rdr_proxy,0.6909000000000001,250650624,0.0,0.0,0.0,0.0,1.6666666666666667,1.6666666666666667,110.0,106.0
108,systemwide,0.8999999999999999,1689468928,0.0,0.6666666666666666,0.0,10922.666666666666,2.3333333333333335,2.3333333333333335,154.0,154.0
108,rdr_proxy,0.6971333333333334,250982400,0.0,0.0,0.0,0.0,2.3333333333333335,2.3333333333333335,154.0,154.0
111,systemwide,1.2,1686097920,0.0,6.666666666666667,0.0,43690.666666666664,0.6666666666666666,0.6666666666666666,36.0,36.0
111,rdr_proxy,0.5763,250871808,0.0,6.666666666666667,0.0,43690.666666666664,0.6666666666666666,0.6666666666666666,36.0,36.0
114,systemwide,1.2999999999999998,1686573056,0.0,1.6666666666666667,0.0,24576.0,0.3333333333333333,0.3333333333333333,14.0,14.0
114,rdr_proxy,0.8649666666666667,250826752,0.0,0.3333333333333333,0.0,1365.3333333333333,0.3333333333333333,0.3333333333333333,14.0,14.0
117,systemwide,1.5999999999999999,1686544384,0.0,1.3333333333333333,0.0,6826.666666666667,0.0,0.0,0.0,0.0
117,rdr_proxy,0.7879333333333333,251138048,0.0,1.3333333333333333,0.0,6826.666666666667,0.0,0.0,0.0,0.0
120,systemwide,1.2,1684660224,0.0,8.0,0.0,55978.666666666664,0.3333333333333333,0.3333333333333333,22.0,18.0
120,rdr_proxy,0.7869333333333333,250961920,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,22.0,18.0
123,systemwide,1.2,1684885504,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,22.0,22.0
123,rdr_proxy,0.5985666666666667,250658816,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,22.0,22.0
126,systemwide,3.4,1685106688,0.0,4.0,0.0,27306.666666666668,0.6666666666666666,0.3333333333333333,44.0,22.0
126,rdr_proxy,0.7971333333333334,251097088,0.0,3.0,0.0,15018.666666666666,0.6666666666666666,0.3333333333333333,44.0,22.0
129,systemwide,4.2,1702883328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,rdr_proxy,0.8525333333333333,250621952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,systemwide,1.9,1701400576,0.0,1.0,0.0,17749.333333333332,0.0,0.0,0.0,0.0
132,rdr_proxy,0.7827333333333333,250912768,0.0,0.3333333333333333,0.0,1365.3333333333333,0.0,0.0,0.0,0.0
135,systemwide,1.2999999999999998,1699692544,0.0,19.333333333333332,0.0,90112.0,0.6666666666666666,0.6666666666666666,44.0,44.0
135,rdr_proxy,0.6411,250871808,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,44.0,44.0
138,systemwide,1.0,1697988608,0.0,0.6666666666666666,0.0,12288.0,1.6666666666666667,1.6666666666666667,110.0,110.0
138,rdr_proxy,0.8090666666666667,250851328,0.0,0.0,0.0,0.0,1.6666666666666667,1.6666666666666667,110.0,110.0
141,systemwide,1.0,1694978048,0.0,0.0,0.0,0.0,1.3333333333333333,1.3333333333333333,88.0,88.0
141,rdr_proxy,0.7891333333333334,251191296,0.0,0.0,0.0,0.0,1.3333333333333333,1.3333333333333333,88.0,88.0
144,systemwide,2.5999999999999996,1694273536,0.0,5.666666666666667,0.0,49152.0,0.3333333333333333,0.0,69.66666666666667,0.0
144,rdr_proxy,1.1062333333333334,250503168,0.0,5.0,0.0,40960.0,0.3333333333333333,0.0,69.66666666666667,0.0
