time,system,cpu,mem_used,disk_r_ops_rate,disk_w_ops_rate,disk_r_bytes_rate,disk_w_bytes_rate,net_sent_pps,net_recv_pps,net_sent_bps,net_recv_bps
627,systemwide,56.800000000000004,4538953728,0.0,41.333333333333336,0.0,1002154.6666666666,8.0,8.333333333333334,528.0,593.3333333333334
627,rdr_proxy,63.129799999999996,3269664768,0.0,41.666666666666664,0.0,1000789.3333333334,8.0,8.333333333333334,528.0,593.3333333333334
630,systemwide,63.9,4541198336,0.0,0.6666666666666666,0.0,38229.333333333336,0.3333333333333333,0.3333333333333333,18.0,18.0
630,rdr_proxy,70.1804,3270176768,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,18.0,18.0
633,systemwide,51.5,4538195968,0.0,25.0,0.0,2342912.0,8.666666666666666,10.333333333333334,572.0,815.3333333333334
633,rdr_proxy,58.646566666666665,3269402624,0.0,27.333333333333332,0.0,2342912.0,8.666666666666666,10.333333333333334,572.0,815.3333333333334
636,systemwide,49.8,4540358656,0.0,0.6666666666666666,0.0,38229.333333333336,12.333333333333334,12.333333333333334,806.0,873.6666666666666
636,rdr_proxy,56.8499,3270991872,0.0,0.0,0.0,0.0,12.333333333333334,12.333333333333334,806.0,873.6666666666666
639,systemwide,60.0,4539580416,0.0,39.0,0.0,215722.66666666666,18.666666666666668,17.666666666666668,1232.0,1162.0
639,rdr_proxy,65.6777,3270627328,0.0,42.666666666666664,0.0,215722.66666666666,18.666666666666668,17.666666666666668,1232.0,1162.0
642,systemwide,60.4,4538892288,0.0,0.6666666666666666,0.0,25941.333333333332,0.6666666666666666,1.0,44.0,87.0
642,rdr_proxy,64.05593333333333,3267424256,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,44.0,87.0
645,systemwide,59.8,4562677760,0.0,10.333333333333334,0.0,86016.0,3.0,3.0,241.66666666666666,215.0
645,rdr_proxy,61.314600000000006,3270520832,0.0,9.666666666666666,0.0,55978.666666666664,3.0,3.0,241.66666666666666,215.0
648,systemwide,59.0,4573802496,0.0,6.0,0.0,42325.333333333336,11.0,8.333333333333334,869.0,550.0
648,rdr_proxy,65.2557,3286032384,0.0,6.0,0.0,38229.333333333336,11.0,8.333333333333334,869.0,550.0
651,systemwide,61.1,4588785664,0.0,1.0,0.0,53248.0,12.333333333333334,10.0,814.0,673.0
651,rdr_proxy,65.652,3303514112,0.0,0.0,0.0,0.0,12.333333333333334,10.0,814.0,673.0
654,systemwide,61.3,4553392128,0.0,2.0,0.0,16384.0,4.333333333333333,4.333333333333333,286.0,259.0
654,rdr_proxy,63.48703333333333,3272679424,0.0,2.3333333333333335,0.0,16384.0,4.333333333333333,4.333333333333333,286.0,259.0
657,systemwide,65.1,4552667136,0.0,0.6666666666666666,0.0,38229.333333333336,12.0,12.333333333333334,792.0,1032.3333333333333
657,rdr_proxy,66.86556666666667,3276738560,0.0,0.0,0.0,0.0,12.0,12.333333333333334,792.0,1032.3333333333333
660,systemwide,74.6,4558544896,0.0,34.666666666666664,0.0,704512.0,83.33333333333333,89.0,87325.0,95609.0
660,rdr_proxy,80.0964,3286659072,0.0,35.333333333333336,0.0,704512.0,83.33333333333333,83.0,87325.0,95213.0
663,systemwide,57.4,4559659008,0.0,5.0,0.0,172032.0,0.6666666666666666,0.6666666666666666,44.0,52.0
663,rdr_proxy,62.580333333333336,3288223744,0.0,4.333333333333333,0.0,86016.0,0.6666666666666666,0.6666666666666666,44.0,52.0
666,systemwide,62.9,4548030464,0.0,0.0,0.0,0.0,8.666666666666666,8.0,564.0,544.3333333333334
